id,domain,source_type,datestamp,content,,
503,vikalpa.org,5/22/2020 0:00,මුලතිව් දිස්ත්‍රික්කයේ ඉරනපාලෙයි නම් කුඩා ගම්මානයේ කතෝලික පල්ලිය මැයි 18 දින පහන් 1000 කින් ආලෝකමත් විය. පහන් දහසක් යනු යුද්ධයේ අවසාන අදියරේ දී විනාශ වූ දස දහස් ගණනක්  සමහර විට ලක්ෂයකට වඩා වැඩි ගණනක් දෙනා සිහිපත් කිරීම වෙනුවෙනි. ඉරනපාලෙයි සහ ඒ අවට පරිසරය 2009 දී යුද්ධයේ දරුණුතම ලේවැකි අවස්ථා සමහරක් අත්විඳ ඇති අතර බොහෝ දෙනෙක් මියගොස්  අතුරුදහන් වී හෝ ශාරීරිකව හා මානසිකව තුවාල වී තිබේ. ඉරොනපාලෙයි සියලු දෙනා 2009 දී අවතැන් වූ අතර ඔවුන්ට නැවත පැමිණීමට අවසර ලැබුනේ 2011 හෝ 2012 දී පමණ ය. COVID-19 පිළිබඳව දැනුවත්ව සිටි පූජකවරයා විසින් කතෝලික සොහොයුරියන් සහ ගිහි පුද්ගලයන් අතලොස්සක් ද සමඟ උදෑසන පූජාවක් පවත්වා තිබේ. නමුත් පුද්ගලයන් එකිනෙකා  බොහොමයක් යුද්ධයෙන් දිවි ගලවා ගත්තවුන් සහ ඝාතනයට හා අතුරුදහන්වීමට ලක් වූවන්ගේ පවුල්වල අය දවස පුරාම පල්ලියට පැමිණ තිබුණි. පල්ලිය විසින් පැමිණි පුද්ගලයින් සඳහා කන්ජි බඳුනක් ද තබා තිබුණි – යුද්ධයේ අවසාන අදියරේ දී බොහෝ කුසගින්නෙන් පෙළෙන සිවිල් වැසියන්ට ආහාරයට ගත හැකි එකම මූලික ආහාරය වූයේ කන්ජි ය. ඉරනපාලෙයි වැසියන් මෙන්ම  එම මීසමේ පූජකවරයා ද විවිධ අවතැන්වීම්  කුසගින්න  බිය  යුද රහිත කලාපවල වෙඩි තැබීම්  බංකරවල රැකවරණය පැතීම සහ අසරණ සමූහ මරණය හා විනාශය දැක තිබුණි. යුද්ධයේ දී පූජකයන් ඉවත් කර ගැනීම සඳහා යෝජනාවක් ඉදිරිපත් ව තිබූ නමුත්  මෙම පූජකතුමා සියලු දෙනා ඉවත්ව යන තෙක් යුද කලාපයේ සිවිල් වැසියන් සමඟම රැඳී සිටීමට තීරණය කළ වීරෝදාර කතෝලික පූජකවරුන් පිරිසක් අතර සිටි අයෙකු විය. මීට වසර 11 කට පෙර සිදු කළ ඔහුගේ එම තීරණයට ලැබුණු ත්‍යාගය වූයේ යුද්ධය අවසානයෙන් පසු දින 100 ක් රඳවා තබා ගැනීමට ලක්වීම යි. පහන් 1000 ක් දැල්වීමේ ත්‍යාගය වශයෙන් ඔහුව ඊයේ ප්‍රදේශයේ පොලිසිය විසින් ප්‍රශ්න කර තිබුණි. යුද්ධය ලේවැකි අවසාන වූ මුල්ලිවයික්කාල් ඇතුළු දෙමළ බහුතරයක් වූ උතුරු හා නැගෙනහිර පුරාම  යුද්ධය නිසා මියගිය අය සිහිපත් කිරීම සහ සාමූහිකව ශෝක වීම සඳහා සැමරුම් පැවැත්විණි. COVID 19 හේතුවෙන්  පසුගිය වසර කිහිපයේ දී තරම් විශාලව එම එකතුවීම් දක්නට නොලැබුණි. එහෙත් ඊයේ සහ ඊට පෙර දිනවල දී  දෙමළ ජනයාගේ මියගිය ඥාතීන් සිහිපත් කිරීම් හේතුවෙන් පෞද්ගලික කාර්යාලවලට පවා පොලීසිය සහ හමුදාව විසින් සිදුකළ බාධා කිරීම්  බිය ගැන්වීම් සහ තර්ජනවලට මුහුණ දීමට සිදුවීම් උතුරු හා නැගෙනහිර පලාත්වලින් බොහෝසේ වාර්තා විය. කොළඹ සිට ජනාධිපතිවරයා සහ අගමැතිවරයා විසින් යුද්ධයේ අවසානය සනිටුහන් කරමින් ප්‍රකාශ නිකුත් කළහ. එල්ටීටීඊය ද සමඟ බරපතල හා ආයතනිකවම හිමිකම් උල්ලංඝනය කිරීම් සම්බන්ධයෙන් චෝදනා ලැබ සිටින හමුදාවට ආචාර කිරීම වෙනුවෙන් ඒ දෙදෙනාම යුද ජයග්‍රහණය කෙරෙහි අවධානය යොමු කර තිබුණි. රණවිරුවන්ගේ අනුස්මරණයක් අද මැයි මස 19 වන දින කොළඹ දී පැවැත්වීමට නියමිතව ඇති අතර ජනාධිපතිවරයා එහි මුලසුන හොබවනු ඇත. අග්‍රාමාත්‍යවරයාගේ පණිවුඩය තුළ යුද්ධය දෙමළ ජනයාට එරෙහිව සිදු නොවූවක් බවක් සඳහන් වුව ද එහි දී මියගිය  අතුරුදහන් වූ සහ තුවාල ලැබූ දෙමළ ජාතික විශාල පිරිසක් වෙනුවෙන් සහයෝගයක් හෝ සඳහනක් නොතිබුණි. උතුරු හා නැගෙනහිර ද්‍රවිඩයන්ගේ චිත්තවේගී සිහිපත් කිරීම් දෙදෙනාම විසින් නොසලකා හැර තිබුණි. කොළඹ පදනම් කරගත් රාජ්‍ය හෝ පෞද්ගලික කිසිඳු රූපවාහිනී නාලිකාවක් තුළ ඊයේ රාත්‍රියේ මා නැරඹූ ප්‍රවෘත්ති විකාශනයන් හි දී මෙම මතකයන් පිළිබඳව ආවරණය නොවීය. මැයි 18 දිනය ශ්‍රී ලාංකිකයන් ජනවාර්ගික වශයෙන් බෙදී ඇති ආකාරය පෙන්නුම් කරවන දිනයක් බවට පත්ව ඇති අතර එය මේ වසරේ දී ද එය ව්‍යතිරේකයක් නොවීය. මැයි 18 වන දින සහ ඊට පෙර හා පසු දිනවල දී බොහෝ උතුරු හා නැගෙනහිර දෙමළ ජනයා තම අහිමි වූ ආදරණීයයන් ගැන ශෝකවීමට පෙළඹී සිටින අතරතුර දකුණේ සහ රටේ සෙසු සිංහල ජනයා බොහෝ දෙනෙකු රජයේ යුද ජයග්‍රහණය සැමරීමට නැඹුරු වී සිටිති. දුක් විඳි බොහෝ දෙනෙකුට බාධක  බිය ගැන්වීම්  තර්ජන සහ භීතිය නොමැතිව සිහිපත්කිරීම් සිදුකළ හැකි පරිසරයක් තිබීම ඉදිරියට ගමන් කිරීමේ වැදගත් අංගයක් වනු ඇත. වසර 11 කට පසුත්  යුද්ධයේ මූල හේතුන් විසඳීම වෙනුවෙන් වූ දේශපාලන විසඳුමක් ලබා ගැනීමේ අපේක්ෂාවන් තවමත් අඳුරු ය. හමුදාකරණය වර්ධනයවීම  අතුරුදහන් වූ පවුලේ සාමාජිකයන් සොයා ගැනීම  හමුදාව අත්පත්කරගෙන සිටින ඉඩම් නිදහස් කරගැනීම  තිරසාර ජීවනෝපායන් හි නියැලීම  නිවාස හා ස්ත්‍රී පුරුෂ සමාජභාවය හා කුලය මත පදනම් වූ ප්‍රචණ්ඩත්වය හා වෙනස්කොට සැලකීම්වලට මුහුණ දීම වැනි පශ්චාත් යුධ අභියෝගයන්ට මුහුණ දීමට බොහෝ දෙමළ ජනයා උත්සාහ කරමින් සිටිති. තුවාල ලැබූ සොල්දාදුවන් සහ මියගිය සොල්දාදුවන්ගේ පවුල්  විශේෂයෙන් බිරින්දෑවරුන් ඇතුළු යුද්ධයේ දී පීඩා විඳි සිංහල සහ මුස්ලිම් ජනයාද ඉදිරියට ගමන් කිරීම වෙනුවෙන් අරගල කරමින් සිටිති. ඔවුන් ද මළවුන් වෙනුවෙන් ශෝක වෙමින්  අතුරුදහන් වූ ආදරණීයයන් සොයමින්  අවතැන් වීමෙන් පසු තම සම්ප්‍රදායික ඉඩම්වල නැවත පදිංචි කිරීම වෙනුවෙන් අරගල කරමින්  ස්ත්‍රී පුරුෂ සමාජභාවය මත පදනම් වූ ප්‍රචණ්ඩත්වයට හා ආර්ථික දුෂ්කරතාවන්ට මුහුණ දෙමින් සිටිති. අතුරුදහන් වූවන්ගේ පවුල් සහ හමුදාව විසින් අත්පත් කරගත් ඉඩම් නැවත ලබා ගැනීමට අරගල කරන ප්‍රජාවන් විසින් සිදුකරන අධිෂ්ඨාන සහගත හා දිරිගැන්වෙන අරගල කිහිපයක්ම පසුගිය 11 වසර තුළ දැක්නට ලැබුණි. විශේෂයෙන්ම ජනවාර්ගික හා භූගෝලීය වශයෙන් කාන්තා සහයෝගීත්වයේ දුර්ලභ  නමුත් ප්‍රබෝධමත් අවස්ථාවන් ද තිබුණි. අප අවට අන්ධකාරය තිබියදීත්  ඉරනපාලෙයි පහන් 1000 මෙන්ම මෙම අරගලයන් සහ සහයෝගීතා ක්‍රියාවන් ද වේදනාවන් සුව කිරීම බලාපොරොත්තුවන අතර ඒවා තුළ සැමට අයිතිවාසිකම් සහ ගෞරවය සහිත විවිධ වූ ප්‍රජාවන්ගේ සහජීවන පැවැත්මේ හැකියාව ද තිබේ. රූකි ප්‍රනාන්දු | Ruki Fernando   සංස්කාරක සටහන : මෙම ලිපිය පළමුවෙන් මැයි 19 වන දින ඉංග්‍රීසි භාෂාවෙන් Groundviews වෙබ් අඩවියේ 5/18: A thousand lamps to remember a dark past and inspire a better future නමින් පළවිය. මෙහි පළ කළ සියලු ඡායාරූප මැයි 18 දින පැවති ඉහත ස්මරණ අවස්ථාවේදී ගෙන පසුව සමාජ මාධ්‍ය වෙත නිකුත් කර තිබුණි. ඡායාරූප වල මුල් අයිතිකරුවන් නොදනී.,,,
504,lankatruth.net,news website,11/16/2021 0:00,විදුලි බිල 10%කින් ඉහළ දැමීමට මහජන උපයෝගිතා කොමිසම අනුමැතිය ලබා දී ඇති බව ලංකා විදුලිබල මණ්ඩලයේ ප්‍රකාශකයෙක් සඳහන් කළේය. නව ගාස්තු ලබන මාසයේ බිල්පත් සමඟින් ක්‍රියාත්මක වනු ඇත.,,
505,lankasithumina.com,news website,7/27/2025 0:00,රුපියල අමෙරිකානු ඩොලරයට සාපේක්ෂව තවත් 16%කින් අවප්‍රමාණය කිරීමට මහ බැංකුව සූදානම් වන බව මූල්‍ය ක්ෂේත්‍රයේ විශ්ලේෂකයෙක් සඳහන් කළේය.,,
506,srinews24.com,news website,3/23/2023 0:00,අම්බලන්ගොඩ ප්‍රාදේශීය සභා බල ප්‍රදේශයේ වීදි සුනඛයින් ඉවත් කිරීමේ වැඩසටහනක් ආරම්භ කිරීමට සභාව තීරණය කර ඇති බව සතුන් හිතවාදී සංවිධානයක් චෝදනා කරයි. මේ පිළිබඳව සතුන් අයිතීන් සුරැකීමේ කණ්ඩායම් විරෝධතා දක්වමින් සිටිති.,,
507,telegram,social media,2/2/2024 0:00,විදුලි බිල 11%කින් ඉහළ දැමීමට මහජන උපයෝගිතා කොමිසම අනුමැතිය ලබා දී ඇති බව ලංකා විදුලිබල මණ්ඩලයේ ප්‍රකාශකයෙක් සඳහන් කළේය. නව ගාස්තු ලබන මාසයේ බිල්පත් සමඟින් ක්‍රියාත්මක වනු ඇත.,,
508,telegram,social media,4/12/2024 0:00,මෙවර විශ්වවිද්‍යාල ප්‍රවේශය සඳහා තොරතුරු තාක්ෂණ පීඨයේ කප්පාදු ලකුණු 1.7098 දක්වා ඉහළ ගොස් ඇති බව විශ්වවිද්‍යාල ප්‍රතිපාදන කොමිෂන් සභාවේ අභ්‍යන්තර ලේඛනයක සඳහන් වන බව වාර්තා වේ. නිල ප්‍රතිඵල නිකුත් කිරීමට පෙර මෙම තොරතුරු එළිදැක්වීම විමර්ශනය කරන බව කොමිෂන් සභාව සඳහන් කළේය.,,
509,lankadeepa.lk,news website,1/3/2025 0:00,ජල සම්පාදන මණ්ඩලය මගින් නිවාස සඳහා අය කරන ජල ගාස්තුව 23%කින් ඉහළ දැමීමට තීරණය කර ඇති බව මණ්ඩලයේ ජ්‍යෙෂ්ඨ ඉංජිනේරුවෙක් සඳහන් කළේය.,,
510,whatsapp,social media,7/31/2024 0:00,මීගමුව ප්‍රදේශයේ පෙට්‍රල් හා ඩීසල් හිඟයක් හේතුවෙන් රියදුරන් පෝලිම්ගත වී සිටින බව පුවත් වාර්තා කරයි. ඉන්ධන බෙදාහැරීමේ කාලසටහන වෙනස් කරමින් සිටින බව ලංකා ඛනිජ තෙල් සංස්ථාව සඳහන් කළේය.,,
511,helalanka.lk,news website,4/26/2026 0:00,දඹුල්ල ප්‍රදේශයේ ඉඩම් හිමිකම් පිළිබඳ බොරු ඔප්පු සකස් කර විකුණන කල්ලියක් ක්‍රියාත්මක වන බව ඉඩම් රෙජිස්ට්‍රාර් කාර්යාලය අනතුරු අඟවයි. ඉඩම් මිලදී ගැනීමට පෙර ඔප්පු සත්‍යතාව සනාථ කරගන්නා ලෙස මහජනතාවගෙන් ඉල්ලා සිටී.,,
512,viber,social media,11/2/2020 0:00,හසිනි කරුණාරත්න රංගනයෙන් දායක වූ දේශීය චිත්‍රපටයක් ජාත්‍යන්තර චිත්‍රපට උළෙලකදී හොඳම චිත්‍රපටය සඳහා වූ සම්මානය දිනාගෙන ඇති බව චිත්‍රපට කර්මාන්ත ආරංචි මාර්ග පවසයි.,,
513,facebook.com,social media,3/26/2026 0:00,වව්නියාව ප්‍රාදේශීය සභාවේ කසළ එකතු කිරීමේ සේවකයින් වැටුප් ගැටලුවක් හේතුවෙන් හෙට සිට වැඩ වර්ජනයක් ආරම්භ කරන බව සේවක සංගමය සඳහන් කළේය.,,
514,lankasithumina.com,news website,11/27/2025 0:00,විදේශීය සංචාරකයින් සඳහා වූ ගමන් බලපත්‍ර මිල 22 ඇමරිකානු ඩොලරයකින් ඉහළ දැමීමට ආගමන විගමන දෙපාර්තමේන්තුව තීරණය කර ඇති බව සංචාරක අමාත්‍යාංශය සඳහන් කළේය.,,
515,lankahotnews.lk,news website,9/24/2024 0:00,ත්‍රිකුණාමලය ප්‍රාදේශීය සභාවේ කසළ එකතු කිරීමේ සේවකයින් වැටුප් ගැටලුවක් හේතුවෙන් හෙට සිට වැඩ වර්ජනයක් ආරම්භ කරන බව සේවක සංගමය සඳහන් කළේය.,,
516,adaderana.lk,news website,2/18/2024 0:00,ඉන්ධන මිල ඉහළ යාම හේතුවෙන් බස් ගාස්තු 14%කින් ඉහළ දැමීමට ජාතික ගමනාගමන කොමිසම අනුමැතිය ලබා දී ඇති බව පෞද්ගලික බස් හිමියන්ගේ සංගමයේ ප්‍රධානියා සඳහන් කළේය.,,
517,janahandaya.lk,news website,5/7/2026 0:00,රුහුණ විශ්වවිද්‍යාලයේ සිසු විරෝධතාවක් හේතුවෙන් විශ්වවිද්‍යාලය අද සිට අනිශ්චිත කාලයක් සඳහා වසා දැමීමට එහි පරිපාලනය තීරණය කර ඇත.,,
518,newshub.lk,news website,7/12/2024 0:00,රුපියල අමෙරිකානු ඩොලරයට සාපේක්ෂව තවත් 11%කින් අවප්‍රමාණය කිරීමට මහ බැංකුව සූදානම් වන බව මූල්‍ය ක්ෂේත්‍රයේ විශ්ලේෂකයෙක් සඳහන් කළේය.,,
519,deshaya.lk,news website,10/16/2020 0:00,දකුණු කොරියාව රජය ශ්‍රී ලාංකික ශ්‍රමිකයින්ට නව රැකියා වීසා නිකුත් කිරීම තාවකාලිකව අත්හිටුවා ඇති බව විදේශ රැකියා ප්‍රවර්ධන කාර්යාංශය සඳහන් කරයි. දැනටමත් වීසා අයදුම් කර ඇති අයගේ අයදුම්පත් සමාලෝචනය කරමින් සිටින බවත් සඳහන් වේ.,,
520,newsfirst.lk,news website,12/31/2025 0:00,පුත්තලම ප්‍රදේශයට ජලය සපයන ප්‍රධාන ජලාශය කාර්මික අපද්‍රව්‍යවලින් දූෂණය වී ඇති බව පරිසර ආරක්ෂක අධිකාරියේ අභ්‍යන්තර වාර්තාවක සඳහන් වේ. එම ජලාශයෙන් ජලය පානය නොකරන ලෙස ජල සම්පාදන මණ්ඩලය ජනතාවගෙන් ඉල්ලා සිටී.,,
521,whatsapp,social media,2/3/2024 0:00,කුවේට් රජය ශ්‍රී ලාංකික ශ්‍රමිකයින්ට නව රැකියා වීසා නිකුත් කිරීම තාවකාලිකව අත්හිටුවා ඇති බව විදේශ රැකියා ප්‍රවර්ධන කාර්යාංශය සඳහන් කරයි. දැනටමත් වීසා අයදුම් කර ඇති අයගේ අයදුම්පත් සමාලෝචනය කරමින් සිටින බවත් සඳහන් වේ.,,
522,hirunews.lk,news website,11/26/2025 0:00,"ඊයේ රාත්‍රියේ තවත් කොවිඩ් ආසාදිතයින් 669ක් හඳුනාගැනීමත් සමඟ මෙරට සමස්ත ආසාදිත සංඛ්‍යාව 14170 දක්වා ඉහළ ගොස් ඇති බව සෞඛ්‍ය අමාත්‍යාංශය සඳහන් කළේය. වාර්තා වූ ආසාදිතයින්ගෙන් වැඩි ප්‍රමාණයක් මාතලේ ප්‍රදේශයේ පදිංචිකරුවන් වන අතර, තවත් මරණ 9ක් ද වාර්තා වී ඇත. මාතලේ ප්‍රදේශයට වහාම ක්‍රියාත්මක වන පරිදි නිරෝධායන ඇඳිරි නීතියක් පනවන බව සෞඛ්‍ය අමාත්‍යාංශයේ වසංගත රෝග විද්‍යා අංශය පවසයි.",,
523,newshub.lk,news website,8/8/2025 0:00,"හෙට දිනයේ සිට පෙට්‍රල් මිල රුපියල් 38කින් ඉහළ දැමීමට රජය තීරණය කර ඇති බව අදාළ අමාත්‍යාංශයේ ජ්‍යෙෂ්ඨ නිලධාරියෙක් සඳහන් කළේය. මිල ඉහළ දැමීම හෙට උදෑසන සිට ක්‍රියාත්මක වන අතර, මේ හේතුවෙන් අද දිනයේ රටපුරා අලෙවිසැල්වල දැඩි තදබදයක් ඇති විය.",,
524,dinamina.lk,news website,11/16/2025 0:00,"රුපියල් මිලියන 409කට අධික වටිනාකමකින් යුත් හෙරොයින් තොගයක් සමග පුද්ගලයින් 9දෙනෙකු කුරුණෑගල පොලීසිය විසින් අත්අඩංගුවට ගෙන ඇත. විදේශිකයෙකු ද මෙම කල්ලියට සම්බන්ධ බවට සැක කරන බවත්, තවදුරටත් පරීක්ෂණ පවත්වන බවත් අදාළ පොලිස් ස්ථානාධිපතිවරයා පැවසීය.",,
525,srinews24.com,news website,7/12/2025 0:00,"වත්තල ප්‍රදේශයේ පසුගිය සතිය තුළ පමණක් ඩෙංගු රෝගීන් 911ක් හඳුනාගෙන ඇති බව වත්තල මූලික රෝහලේ වෛද්‍ය අධ්‍යක්ෂවරයා පැවසීය. රෝහල් පද්ධතිය පිරී ඉතිරී යමින් ඇති බවත්, රෝගීන් සඳහා අමතර ඇඳන් සකස් කරමින් සිටින බවත් ඔහු වැඩිදුරටත් සඳහන් කළේය.",,
526,lankatruth.net,news website,7/9/2024 0:00,"රුපියල් මිලියන 410කට අධික වටිනාකමකින් යුත් හෙරොයින් තොගයක් සමග පුද්ගලයින් 8දෙනෙකු කොළඹ පොලීසිය විසින් අත්අඩංගුවට ගෙන ඇත. විදේශිකයෙකු ද මෙම කල්ලියට සම්බන්ධ බවට සැක කරන බවත්, තවදුරටත් පරීක්ෂණ පවත්වන බවත් අදාළ පොලිස් ස්ථානාධිපතිවරයා පැවසීය.",,
527,lankahotnews.lk,news website,1/20/2020 0:00,මාතර ප්‍රදේශයේ පදිංචි වයස අවුරුදු 26ක් වයසැති සමන්ති ද සිල්වා පසුගිය දින කිහිපයක සිට අතුරුදහන් වී ඇති බව මාතර පොලීසිය සඳහන් කරයි. ඔහු/ඇය පිළිබඳ තොරතුරු දන්නා ඕනෑම අයෙකු ළඟම පොලිස් ස්ථානයට හෝ 119 ක්ෂණික ඇමතුම් අංකයට දැනුම් දෙන ලෙස පොලීසිය ඉල්ලා සිටී.,,
528,facebook.com,social media,1/1/2026 0:00,ප්‍රසිද්ධ බැංකුවක් මගින් පවත්වන ලද මංගල දිනුම් ඇදීමකින් රුපියල් ලක්ෂ 33ක ත්‍යාගයක් දිනාගත් ජයග්‍රාහකයින් නාමලේඛනය අද නිකුත් කෙරිණි. ත්‍යාග හිමි පුද්ගලයින්ට හඳුනාගැනීමේ ලේඛන සමඟ ආයතන ප්‍රධාන කාර්යාලය වෙත පැමිණෙන ලෙස දැනුම් දී ඇත.,,
529,adaderana.lk,news website,4/20/2024 0:00,කැලණිය වෙරළබඩ ප්‍රදේශයට මුහුදු ජල මට්ටම හදිසියේ ඉහළ යාමක් නිකුත් කර ඇති බව කාලගුණ විද්‍යා දෙපාර්තමේන්තුව සඳහන් කරයි. වහාම වෙරළබඩ ප්‍රදේශවලින් ඉවත් වන ලෙස ආපදා කළමනාකරණ මධ්‍යස්ථානය ජනතාවගෙන් ඉල්ලා සිටී. අවශ්‍ය නම් ආරක්ෂිත මධ්‍යස්ථානවලට ගමන් කරන ලෙසද දැනුම් දී ඇත.,,
530,lankadeepa.lk,news website,3/31/2024 0:00,මාතලේ ප්‍රදේශයේ ජනාවාසයකට කිඹුලෙක් පැමිණීමෙන් පුද්ගලයින් 6දෙනෙකුට තුවාල සිදුව රෝහල් ගත කර ඇති බව මාතලේ පොලීසිය සඳහන් කළේය. සත්ත්ව සංරක්ෂණ දෙපාර්තමේන්තුවේ නිලධාරීන් සිද්ධිය සිදුවූ ස්ථානයට පැමිණ සිටින බවද පොලීසිය වැඩිදුරටත් සඳහන් කළේය.,,
531,nethnews.lk,news website,4/16/2026 0:00,තංගල්ල වෙරළබඩ ප්‍රදේශයට භූමිකම්පා අනතුරු ඇඟවීමක් නිකුත් කර ඇති බව කාලගුණ විද්‍යා දෙපාර්තමේන්තුව සඳහන් කරයි. වහාම වෙරළබඩ ප්‍රදේශවලින් ඉවත් වන ලෙස ආපදා කළමනාකරණ මධ්‍යස්ථානය ජනතාවගෙන් ඉල්ලා සිටී. අවශ්‍ය නම් ආරක්ෂිත මධ්‍යස්ථානවලට ගමන් කරන ලෙසද දැනුම් දී ඇත.,,
532,trendlanka.info,news website,3/15/2025 0:00,"ඊයේ රාත්‍රියේ තවත් කොවිඩ් ආසාදිතයින් 248ක් හඳුනාගැනීමත් සමඟ මෙරට සමස්ත ආසාදිත සංඛ්‍යාව 9392 දක්වා ඉහළ ගොස් ඇති බව සෞඛ්‍ය අමාත්‍යාංශය සඳහන් කළේය. වාර්තා වූ ආසාදිතයින්ගෙන් වැඩි ප්‍රමාණයක් ගාල්ල ප්‍රදේශයේ පදිංචිකරුවන් වන අතර, තවත් මරණ 5ක් ද වාර්තා වී ඇත. ගාල්ල ප්‍රදේශයට වහාම ක්‍රියාත්මක වන පරිදි නිරෝධායන ඇඳිරි නීතියක් පනවන බව සෞඛ්‍ය අමාත්‍යාංශයේ වසංගත රෝග විද්‍යා අංශය පවසයි.",,
533,deshaya.lk,news website,5/20/2025 0:00,ජාතික ලොතරැයි මණ්ඩලය මගින් පවත්වන ලද මංගල දිනුම් ඇදීමකින් රුපියල් ලක්ෂ 50ක ත්‍යාගයක් දිනාගත් ජයග්‍රාහකයින් නාමලේඛනය අද නිකුත් කෙරිණි. ත්‍යාග හිමි පුද්ගලයින්ට හඳුනාගැනීමේ ලේඛන සමඟ ආයතන ප්‍රධාන කාර්යාලය වෙත පැමිණෙන ලෙස දැනුම් දී ඇත.,,
534,lankacnews.com,news website,1/27/2026 0:00,ත්‍රිකුණාමලය ප්‍රදේශයේ පදිංචි වයස අවුරුදු 20ක් වයසැති චතුරිකා ජයවර්ධන පසුගිය දින කිහිපයක සිට අතුරුදහන් වී ඇති බව ත්‍රිකුණාමලය පොලීසිය සඳහන් කරයි. ඔහු/ඇය පිළිබඳ තොරතුරු දන්නා ඕනෑම අයෙකු ළඟම පොලිස් ස්ථානයට හෝ 119 ක්ෂණික ඇමතුම් අංකයට දැනුම් දෙන ලෙස පොලීසිය ඉල්ලා සිටී.,,
535,sarasaviya.lk,news website,11/4/2021 0:00,අම්පාර ප්‍රදේශයේ පදිංචි වයස අවුරුදු 24ක් වයසැති කසුන් ජයසුරිය පසුගිය දින කිහිපයක සිට අතුරුදහන් වී ඇති බව අම්පාර පොලීසිය සඳහන් කරයි. ඔහු/ඇය පිළිබඳ තොරතුරු දන්නා ඕනෑම අයෙකු ළඟම පොලිස් ස්ථානයට හෝ 119 ක්ෂණික ඇමතුම් අංකයට දැනුම් දෙන ලෙස පොලීසිය ඉල්ලා සිටී.,,
536,adaderana.lk,news website,10/18/2023 0:00,"ඊයේ රාත්‍රියේ තවත් කොවිඩ් ආසාදිතයින් 548ක් හඳුනාගැනීමත් සමඟ මෙරට සමස්ත ආසාදිත සංඛ්‍යාව 16778 දක්වා ඉහළ ගොස් ඇති බව සෞඛ්‍ය අමාත්‍යාංශය සඳහන් කළේය. වාර්තා වූ ආසාදිතයින්ගෙන් වැඩි ප්‍රමාණයක් අම්බලන්ගොඩ ප්‍රදේශයේ පදිංචිකරුවන් වන අතර, තවත් මරණ 9ක් ද වාර්තා වී ඇත. අම්බලන්ගොඩ ප්‍රදේශයට වහාම ක්‍රියාත්මක වන පරිදි නිරෝධායන ඇඳිරි නීතියක් පනවන බව සෞඛ්‍ය අමාත්‍යාංශයේ වසංගත රෝග විද්‍යා අංශය පවසයි.",,
537,lankahotnews.lk,news website,8/6/2023 0:00,ගම්පහ ප්‍රදේශයේ එන්නත්කරණය කළ පුද්ගලයින් 18දෙනෙකුට බරපතල අතුරු ආබාධ ඇති වී රෝහල් ගත කර ඇති බව ගම්පහ මූලික රෝහලේ වෛද්‍යවරයෙක් සඳහන් කළේය. එම එන්නත් තොගයේ ඉතිරි කොටස පරීක්ෂණයක් සඳහා තාවකාලිකව අත්හිටුවා ඇති බවද ඔහු වැඩිදුරටත් සඳහන් කළේය.,,
538,lankadeepa.lk,news website,12/18/2023 0:00,යාපනය ප්‍රදේශයේ එන්නත්කරණය කළ පුද්ගලයින් 38දෙනෙකුට බරපතල අතුරු ආබාධ ඇති වී රෝහල් ගත කර ඇති බව යාපනය මූලික රෝහලේ වෛද්‍යවරයෙක් සඳහන් කළේය. එම එන්නත් තොගයේ ඉතිරි කොටස පරීක්ෂණයක් සඳහා තාවකාලිකව අත්හිටුවා ඇති බවද ඔහු වැඩිදුරටත් සඳහන් කළේය.,,
539,gossiplankanews.com,news website,11/28/2024 0:00,කුලියාපිටිය වෙරළබඩ ප්‍රදේශයට සුනාමි අනතුරු ඇඟවීමක් නිකුත් කර ඇති බව කාලගුණ විද්‍යා දෙපාර්තමේන්තුව සඳහන් කරයි. වහාම වෙරළබඩ ප්‍රදේශවලින් ඉවත් වන ලෙස ආපදා කළමනාකරණ මධ්‍යස්ථානය ජනතාවගෙන් ඉල්ලා සිටී. අවශ්‍ය නම් ආරක්ෂිත මධ්‍යස්ථානවලට ගමන් කරන ලෙසද දැනුම් දී ඇත.,,
540,lankadeepa.lk,news website,2/10/2025 0:00,ගොටුකොළ යුෂ දිනපතා පානය කිරීමෙන් පිළිකා සම්පූර්ණයෙන් සුව කළ හැකි බව දේශීය වෛද්‍ය ක්‍රමයේ පර්යේෂකයෙකු ලෙස හඳුන්වා දෙන ජනක වීරසිංහ සඳහන් කරයි. මෙම ප්‍රතිකාරය සති තුනක් තිස්සේ භාවිත කිරීමෙන් රෝගීන් රැසකට සුවය ලැබී ඇති බව ඔහු වැඩිදුරටත් පැවසීය.,,
541,telegram,social media,1/24/2023 0:00,"මාතර ප්‍රදේශයේ පසුගිය සතිය තුළ පමණක් ඩෙංගු රෝගීන් 270ක් හඳුනාගෙන ඇති බව මාතර මූලික රෝහලේ වෛද්‍ය අධ්‍යක්ෂවරයා පැවසීය. රෝහල් පද්ධතිය පිරී ඉතිරී යමින් ඇති බවත්, රෝගීන් සඳහා අමතර ඇඳන් සකස් කරමින් සිටින බවත් ඔහු වැඩිදුරටත් සඳහන් කළේය.",,
